TIME_MESSAGE,MESSAGE,REGION,MESSAGE TYPE,CATEGORY
2022-09-18 12:39:44 AM,Luzon Grid-09/18/2022 00:36: Bolo(Kadampat)-Nagsaag 500kV line 1 - de-energized at 0033H. (Unplanned Outage)  [WEBSMS],CLUZ,outage,line
2022-09-17 8:19:13 PM,Luzon Grid-09/17/2022 20:13: San Juan(Kalayaan)-Calauan 230kV line 1 - restored at 2011H. (Unplanned Outage)  [WEBSMS],CLUZ,restoration,line
2022-09-17 6:16:14 PM,"[NSO Update] Mindanao Grid-09/17/2022 18:12: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=2647MW, PK=2026MW, RR=59MW, NetOpMargin: EVE=562 Highest Unit O/L: GNPK @ 138MW Derated Plant: MCC @100MW, MCO @270MW, MPC @40MW, MA1 @30MW, MA2 @50MW, AG1 @55MW, AG2 @40MW, AG4 @147MW, AG5 @20MW, AG6 @120MW, AG7 @41MW, PG4 @194MW [WEBSMS]",CMIN,other,plant
2022-09-17 6:04:55 PM,"[NSO Update] Visayas Grid-09/17/2022 17:59: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=2371MW, PK=1960MW, RR=36MW, NetOpMargin: EVE=374 Highest Unit O/L: THVI @ 169MW Derated Plant: TPC-Thermal @82MW, Leyte A (total) @320MW, PGPP1 @75MW, PGPP2 @58MW [WEBSMS]",CVIS,other,plant
2022-09-17 5:58:53 PM,"[NSO Update] Luzon Grid-09/17/2022 17:53: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=12512MW, PK=9430MW, RR=275MW, NetOpMargin: EVE=2807 Highest Unit O/L: GNPD @ 668MW Derated Plant: GMEC 2 @ 285MW, Sual 1 @ 290MW, Masinloc 2 @ 310MW, Masinloc 3 @ 320MW [WEBSMS]",CLUZ,other,plant
2022-09-17 4:20:45 PM,Visayas Grid-09/17/2022 16:17: 138 kV Quiot-Colon Line energized at 1553H after APMS.  [WEBSMS],CVIS,other,line
2022-09-17 4:08:47 PM,Luzon Grid-09/17/2022 16:04: Balsik-SBMA 230kV Line restored at 1604h (Planned Outage).  [WEBSMS],CLUZ,restoration,line
2022-09-17 1:28:29 PM,Luzon Grid-09/17/2022 13:23: La Trinidad-Bauang 230kV Line 2 restored at 1323H (Planned Outage)  [WEBSMS],CLUZ,restoration,line
2022-09-17 1:12:29 PM,"[NSO Update] Mindanao Grid-09/17/2022 12:59: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=2695MW, PK=1997MW, RR=59MW, NetOpMargin: PM=639, EVE=596 Highest Unit O/L: GNPK U1 & U2 @138MW Derated Plant: MCC @100MW, MCO @270MW, MPC @40MW, MA1 @30MW, MA2 @50MW, AG1 @55MW, AG2 @40MW, AG4 @147MW, AG5 @20MW, AG6 @120MW, AG7 @41MW, PG4 @194MW  [WEBSMS]",CMIN,other,plant
2022-09-17 1:01:04 PM,"[NSO Update] Visayas Grid-09/17/2022 12:55: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=2559MW, PK=1989MW, RR=36MW, NetOpMargin: PM=533, EVE=382 Highest Unit O/L: THVI U1 & U2 @169MW Derated Plant: TPC-Thermal @82MW, EDC TOTAL @320MW, PGPP1 @75MW, PGPP2 @58MW  [WEBSMS]",CVIS,other,plant
2022-09-17 12:55:04 PM,"[NSO Update] Luzon Grid-09/17/2022 12:52: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=12959MW, PK=9332MW, RR=365MW, NetOpMargin: PM=3262, EVE=2883 Highest Unit O/L: GNPD U1 & U2 @ 668MW Derated Plant: GMEC 2 @285MW, MSLC2 @310MW, MSLC3 @320MW, SUAL 1@290MW, SAN GABRIEL @350MW  [WEBSMS]",CLUZ,other,plant
2022-09-17 8:40:45 AM,"Visayas Grid-09/17/2022 08:35: 138KV Colon-Aya manually open @0813H, corrective line maintenance.  [WEBSMS]",CVIS,other,line
2022-09-17 8:40:44 AM,"Visayas Grid-09/17/2022 08:34: 138KV Colon-TPVI line manually open @0727H, customers request.  [WEBSMS]",CVIS,other,line
2022-09-17 7:41:20 AM,Luzon Grid-09/17/2022 07:37: La Trinidad-Bauang 230kV Line 2 de-energized at 0737H (Planned Outage)  [WEBSMS],CLUZ,outage,line
2022-09-17 7:41:19 AM,Luzon Grid-09/17/2022 07:31: Taytay-Malaya 230kV Line 1 de-energized at 0730H (Planned Outage).  [WEBSMS],CLUZ,outage,line
2022-09-17 6:39:11 AM,"Visayas Grid-09/17/2022 06:33: 138 kV Colon-Samboan Line 1 de-energized at 0633H, pre-arranged activity, ETC: 1800H  [WEBSMS]",CVIS,outage,line
2022-09-17 6:13:52 AM,"[NSO Update] Mindanao Grid-09/17/2022 05:58: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=2709MW, PK=1863MW, RR=59MW, NetOpMargin: AM=787, PM=633, EVE=603 Highest Unit O/L: GNPK U1&U2 @138MW Derated Plant: MCC @100MW, MCO @270MW, MPC @40MW, MA1 @30MW, MA2 @50MW, AG1 @55MW, AG2 @40MW, AG4 @147MW, AG5 @20MW, AG6 @120MW, AG7 @41MW, PG4 @194MW [WEBSMS]",CMIN,other,plant
2022-09-17 6:13:07 AM,"Visayas Grid-09/17/2022 06:08: 138 kV Quiot-Colon Line de-energized at 0607H for APMS, ETC: 1800H  [WEBSMS]",CVIS,outage,line
2022-09-17 6:01:11 AM,"[NSO Update] Luzon Grid-09/17/2022 05:52: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=12947MW, PK=9681MW, RR=419MW, NetOpMargin: AM=2847, PM=2796, EVE=2485 Highest Unit O/L: GNPD U1&U2 @668MW Derated Plant: GMEC 2 @285MW, MSLC2 @310MW, MSLC3 @320MW [WEBSMS]",CLUZ,other,plant
2022-09-17 5:55:46 AM,"[NSO Update] Visayas Grid-09/17/2022 05:55: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=2568MW, PK=1809MW, RR=36MW, NetOpMargin: AM=722, PM=646, EVE=461 Highest Unit O/L: THVI U1&U2 @169MW Derated Plant: TPC-Thermal @82MW, EDC @320MW, PGPP1 @75MW, PGPP2 @58MW [WEBSMS]",CVIS,other,plant
2022-09-17 5:20:39 AM,Visayas Grid-09/17/2022 05:06: KSPC Unit 2 cut-in at 0505H with an initial load of 5 MW  [WEBSMS],CVIS,other,plant
2022-09-17 4:54:46 AM,[NSO Update] Visayas Grid-09/17/2022 04:47: Weather Update: Southwest Monsoon affecting the western sections of Southern Luzon and Visayas  [WEBSMS],CVIS,other,weather
2022-09-17 12:38:32 AM,Luzon Grid-09/17/2022 00:35: Bolo - Nagsaag 500kV Line 1 de-energized at 0033H. (Planned Outage)  [WEBSMS],CLUZ,outage,line
2022-09-17 12:34:22 AM,"[NSO Update] Visayas Grid-09/17/2022 00:27: Weather Disturbance Alert Notice  WDAN  was lifted at 2200H. Super Typhoon JOSIE  is now outside  the Philippine Area of Responsibility. The center of the Tropical Depression was estimated at 1,375 km East Northeast of Extreme Northern Luzon (OUTSIDE PAR) (25.1 ?N, 134.4 ?E ) with maximum sustained winds of 185km/h near the center, and gustiness of up to 230km/h, while moving Northwest with a speed of 15km/h.  [WEBSMS]",CVIS,other,weather
2022-09-16 11:59:39 PM,Visayas Grid-09/16/2022 23:55: CEDC Unit 2 cut-in at 2349H with an initial load of 8 MW  [WEBSMS],CVIS,other,plant
2022-09-16 9:58:06 PM,"[NSO Update] Visayas Grid-09/16/2022 21:52: Weather Disturbance Alert Notice (WDAN) is issued at 1740H. The Typhoon ``NANMADOL`` has entered the Philippine Area of Responsibility (PAR) and was named ``JOSIE``. Based on 1500H data from PAGASA, the maximum sustained winds of 175 km/h near the center and gustiness of up to 215 km/h. It is moving northwestward at 10 km/h.  [WEBSMS]",CVIS,other,weather
2022-09-16 9:54:50 PM,"[NSO Update] Luzon Grid-09/16/2022 21:51: Weather Disturbance Alert Notice (WDAN) is issued at 1740H. The Typhoon ``NANMADOL`` has entered the Philippine Area of Responsibility (PAR) and was named ``JOSIE``. Based on 1500H data from PAGASA, the maximum sustained winds of 175 km/h near the center and gustiness of up to 215 km/h. It is moving northwestward at 10 km/h.  [WEBSMS]",CLUZ,other,weather
2022-09-16 9:11:46 PM,Luzon Grid-09/16/2022 21:03: PCB 9-06CB04SJO opened at 2054H. San Jose 500kV Bus on open-loop configuration. (Unplanned Outage)  [WEBSMS],CLUZ,outage,line
2022-09-16 8:41:24 PM,Luzon Grid-09/16/2022 20:40: Naga - Tayabas 230kV Line 2 commissioned at 2039H.  [WEBSMS],CLUZ,other,line
2022-09-16 8:28:04 PM,Luzon Grid-09/16/2022 20:27: Naga - Tayabas 230kV Line 2 energized at 2023H. (On-going Commissioning)  [WEBSMS],CLUZ,other,line
2022-09-16 7:47:53 PM,Luzon Grid-09/16/2022 19:45: Santiago-Baligatan 69kV tripped at 1937H. (Unplanned Outage)  [WEBSMS],CLUZ,outage,line
2022-09-16 7:34:36 PM,Luzon Grid-09/16/2022 19:34: Concepcion - TERASU Solar PP 69kV line restored at 1931H. (Planned Outage).  [WEBSMS],CLUZ,restoration,line
2022-09-16 5:47:37 PM,"[NSO Update] Luzon Grid-09/16/2022 17:40: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=12525MW, PK=9896MW, RR=275MW, NetOpMargin: EVE=2354 Highest Unit O/L: GNPD U1 &U2 @ 668MW Derated Plant: GMEC 2 @285MW, MSLC2 @310MW, MSLC3 @325MW, SUAL 2 @290MW  [WEBSMS]",CLUZ,other,plant
2022-09-16 5:46:18 PM,"Visayas Grid-09/16/2022 17:45: CEDC unit# 2 emergency shutdown @1530H, Close Cooling Water Pump clogged problem.  [WEBSMS]",CVIS,outage,plant
2022-09-16 5:46:17 PM,"[NSO Update] Visayas Grid-09/16/2022 17:43: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=2194MW, PK=1908MW, RR=33MW, NetOpMargin: EVE=254 Highest Unit O/L: THVI @ 169MW Derated Plant: TPC-Thermal @82MW, EDC TOTAL @320MW, PGPP1 @75MW, PGPP2 @58MW  [WEBSMS]",CVIS,other,plant
2022-09-16 5:37:40 PM,"[NSO Update] Mindanao Grid-09/16/2022 17:30: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=2672MW, PK=2039MW, RR=59MW, NetOpMargin: EVE=573 Highest Unit O/L: GNPK U1 & U2 @ 138MW Derated Plant: MCC @100MW, MCO @270MW, MA1 @30MW, MA2 @50MW, AG1 @55MW, AG2 @40MW, AG4 @147MW, AG5 @40MW, AG6 @126MW, AG7 @41MW, PG4 @194MW  [WEBSMS]",CMIN,other,plant
2022-09-16 5:37:34 PM,"Visayas Grid-09/16/2022 17:37: CEDC unit# 2 emergency shutdown @1530H, Close Cooling Water Pump clamp problem.  [WEBSMS]",CVIS,outage,plant
2022-09-16 5:14:14 PM,Luzon Grid-09/16/2022 17:13: San Juan - Caluan 230kV Line 1 de-energized at 1708H (Unplanned Outage).  [WEBSMS],CLUZ,outage,line
2022-09-16 2:54:01 PM,Luzon Grid-09/16/2022 14:53: Limay 230kV Bus 2 restored at 1452H (Planned Outage).  [WEBSMS],CLUZ,restoration,line
2022-09-16 1:26:15 PM,"[NSO Update] Visayas Grid-09/16/2022 13:19: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=2436MW, PK=2019MW, RR=36MW, NetOpMargin: PM=381, EVE=292 Highest Unit O/L: THVI @ 169MW Derated Plant: TPC-Thermal @82MW, Leyte A (total) @320MW, PGPP1 @75MW, PGPP2 @58MW [WEBSMS]",CVIS,other,plant
2022-09-16 1:18:19 PM,"[NSO Update] Mindanao Grid-09/16/2022 13:05: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=2719MW, PK=2076MW, RR=59MW, NetOpMargin: PM=584, EVE=717 Highest Unit O/L: GNPK @ 138MW Derated Plant: MCC @100MW, MCO @270MW, MPC @40MW, MA1 @30MW, MA2 @50MW, AG1 @55MW, AG2 @40MW, AG4 @147MW, AG5 @40MW, AG6 @126MW, AG7 @41MW, PG4 @194MW [WEBSMS]",CMIN,other,plant
2022-09-16 12:45:33 PM,"[NSO Update] Luzon Grid-09/16/2022 12:43: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=13035MW, PK=10829MW, RR=365MW, NetOpMargin: PM=1841, EVE=2211 Highest Unit O/L: GNPD @ 668MW Derated Plant: GMEC 2 @ 285MW, Masinloc 1 @ 250MW, Masinloc 2 @ 300MW, Masinloc 3 @ 320MW [WEBSMS]",CLUZ,other,plant
2022-09-16 10:35:23 AM,Luzon Grid-09/16/2022 10:34: Concepcion - TERASU Solar PP 69kV line de-energized at 1029H (Planned Outage).  [WEBSMS],CLUZ,outage,line
2022-09-16 9:12:35 AM,Luzon Grid-09/16/2022 09:11: Mauban - SBPL 230kV Line 1 de-energized at 0910H (Planned Outage).  [WEBSMS],CLUZ,outage,line
2022-09-16 8:59:41 AM,Luzon Grid-09/16/2022 08:56: Binan - San Pedro 115kV line restored at 0855H (Planned Outage).  [WEBSMS],CLUZ,restoration,line
2022-09-16 6:44:38 AM,Luzon Grid-09/16/2022 06:39: Limay 230kV Bus 2 de-energized at 0639H (Planned Outage).  [WEBSMS],CLUZ,outage,line
2022-09-16 6:24:22 AM,Luzon Grid-09/16/2022 06:20: Binan 300MVA T02 and Binan - Balibago 115kV restored at 0618H (Planned Outage).  [WEBSMS],CLUZ,restoration,transformer
2022-09-16 6:12:59 AM,"[NSO Update] Mindanao Grid-09/16/2022 05:59: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=2738MW, PK=2027MW, RR=59MW, NetOpMargin: AM=651, PM=518, EVE=674 Highest Unit O/L: GNPK @ 138MW Derated Plant: MCC @100MW, MCO @270MW, MPC @40MW, MA1 @30MW, MA2 @50MW, AG1 @55MW, AG2 @40MW, AG4 @147MW, AG5 @40MW, AG6 @130MW, AG7 @41MW, PG4 @194MW [WEBSMS]",CMIN,other,plant
2022-09-16 6:05:50 AM,"[NSO Update] Luzon Grid-09/16/2022 06:02: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=13179MW, PK=10435MW, RR=419MW, NetOpMargin: AM=2326, PM=1953, EVE=2132 Highest Unit O/L: GNPD 1 @ 668MW Derated Plant: GNPD 2 @ 640MW, GMEC @ 285MW, Masinloc 2 @ 310MW, Masinloc 3 @ 315MW, Sual 1 @ 290MW [WEBSMS]",CLUZ,other,plant
2022-09-16 6:01:50 AM,"[NSO Update] Visayas Grid-09/16/2022 05:56: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=2515MW, PK=2016MW, RR=36MW, NetOpMargin: AM=463, PM=349, EVE=337 Highest Unit O/L: THVI @ 169MW Derated Plant: TPC Thermal @82MW, Leyte A (total) @320MW, PGPP1 @75MW, PGPP2 @58MW [WEBSMS]",CVIS,other,plant
2022-09-16 4:17:50 AM,"[NSO Update] Luzon Grid-09/16/2022 04:12: Weather Update: Southwest Monsoon affecting Southern Luzon, Visayas, and the western section of Mindanao.  [WEBSMS]",CLUZ,other,weather
2022-09-16 4:17:22 AM,"[NSO Update] Visayas Grid-09/16/2022 04:13: Weather Update: Southwest Monsoon affecting Southern Luzon, Visayas, and the western section of Mindanao.  [WEBSMS]",CVIS,other,weather
2022-09-16 1:22:15 AM,"Luzon Grid-09/16/2022 01:18: Binan - Balibago 115kV Line and Binan 300MVA T02 de-energized at 0105H & 0108H, respectively (Planned Outage)  [WEBSMS]",CLUZ,outage,transformer
2022-09-16 12:14:41 AM,Luzon Grid-09/16/2022 00:11: Binan - San Pedro 115kV Line de-energized at 0009H (Planned Outage)  [WEBSMS],CLUZ,outage,line
2022-09-15 6:08:40 PM,Luzon Grid-09/15/2022 18:08: Concepcion-Terasu Solar 69kV line(Customer Owned) restored at 1804H. (Planned Outage)  [WEBSMS],CLUZ,restoration,line
2022-09-15 5:58:34 PM,"[NSO Update] Mindanao Grid-09/15/2022 17:49: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=2649MW, PK=1955MW, RR=59MW, NetOpMargin: EVE=636 Highest Unit O/L: GNPK @ 138MW Derated Plant: MCC @100MW, MCO @270MW, MPC @40MW, MA1 @30MW, MA2 @50MW, AG1 @55MW, AG2 @70MW, AG4 @147MW, AG5 @40MW, AG6 @130MW, AG7 @41MW, PG4 @134MW [WEBSMS]",CMIN,other,plant
2022-09-15 5:52:24 PM,"[NSO Update] Visayas Grid-09/15/2022 17:46: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=2437MW, PK=2000MW, RR=33MW, NetOpMargin: EVE=405 Highest Unit O/L: THVI @ 169MW Derated Plant: TPC Thermal @ 82MW, Leyte A (total) @ 333MW, PGPP1 @ 75MW, PGPP2 @ 58MW [WEBSMS]",CVIS,other,plant
2022-09-15 5:47:49 PM,"[NSO Update] Luzon Grid-09/15/2022 17:44: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=12327MW, PK=10092MW, RR=365MW, NetOpMargin: EVE=1870 Highest Unit O/L: GNPD 1 @ 668MW Derated Plant: GNPD 2 @ 640MW, GMEC 2 @ 285MW, Masinloc 1 @ 170MW, Masinloc 2 @ 310MW, Masinloc 3 @ 315MW, San Gabriel @ 380MW, Sual 1 @ 290MW [WEBSMS]",CLUZ,other,plant
2022-09-15 5:17:46 PM,"[NSO Update] Mindanao Grid-09/15/2022 13:08: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=2700MW, PK=2142MW, RR=59MW, NetOpMargin: PM=500, EVE=601 Highest Unit O/L: GNPK @ 138MW Derated Plant: MCC @100MW, MCO @270MW, MPC @40MW, MA1 @30MW, MA2 @50MW, AG1 @55MW, AG2 @70MW, AG4 @147MW, AG5 @40MW, AG6 @130MW, AG7 @41MW, PG4 @134MW [WEBSMS]",CMIN,other,plant
2022-09-15 5:12:32 PM,"[NSO Update] Visayas Grid-09/15/2022 13:03: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=2436MW, PK=2157MW, RR=33MW, NetOpMargin: PM=246, EVE=191 Highest Unit O/L: THVI U1&U2 @ 169MW Derated Plant: TPC-Thermal @82MW, EDC Total @333MW, PGPP1 @75MW, PGPP2 @58MW [WEBSMS]",CVIS,other,plant
2022-09-15 5:09:55 PM,"[NSO Update] Luzon Grid-09/15/2022 12:50: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=12754MW, PK=10704MW, RR=365MW, NetOpMargin: PM=1685, EVE=2070 Highest Unit O/L: GNPD 1 @ 668MW Derated Plant: GMEC 2 @ 285MW, Masinloc 1 @ 170MW, Masinloc 2 @ 310MW, Masinloc 3 @ 315MW, San Gabriel @ 412MW, GNPD 2 @ 640MW, Sual 1 @ 290MW [WEBSMS]",CLUZ,other,plant
2022-09-15 6:13:32 AM,"[NSO Update] Mindanao Grid-09/15/2022 06:01: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=2688MW, PK=2136MW, RR=50MW, NetOpMargin: AM=502, PM=444, EVE=555 Highest Unit O/L: GNPK U1&U2 @138MW Derated Plant: MCC @100MW, MCO @270MW, MPC @40MW, MA1 @30MW, MA2 @50MW, AG1 @55MW, AG2 @70MW, AG4 @147MW, AG5 @40MW, AG6 @130MW, AG7 @41MW, PG4 @134MW [WEBSMS]",CMIN,other,plant
2022-09-15 6:13:18 AM,"[NSO Update] Visayas Grid-09/15/2022 05:59: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=2548MW, PK=2193MW, RR=33MW, NetOpMargin: AM=322, PM=211, EVE=395 Highest Unit O/L: THVI U1&U2 @169MW Derated Plant: TPC-Thermal @82MW, EDC Total @333MW, PGPP1 @75MW, PGPP2 @58MW [WEBSMS]",CVIS,other,plant
2022-09-15 6:03:13 AM,"[NSO Update] Luzon Grid-09/15/2022 05:57: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=12950MW, PK=10676MW, RR=365MW, NetOpMargin: AM=1909, PM=1546, EVE=2007 Highest Unit O/L: GNPD U1&U2 @668MW Derated Plant: GMEC 2 @285MW, MSLC1 @120MW, MSLC2 @300MW [WEBSMS]",CLUZ,other,plant
2022-09-15 4:52:14 AM,"[NSO Update] Luzon Grid-09/15/2022 04:43: Weather Update: Southwest Monsoon affecting Southern Luzon, Visayas, and the western section of Mindanao.  [WEBSMS]",CLUZ,other,weather
2022-09-15 4:49:43 AM,"[NSO Update] Visayas Grid-09/15/2022 04:43: Weather Update: Southwest Monsoon affecting Southern Luzon, Visayas, and the western section of Mindanao.  [WEBSMS]",CVIS,other,weather
2022-09-14 11:37:15 PM,Luzon Grid-09/14/2022 23:28: SBPL tripped at 2322H from 162MW. The lowest frequency is 59.447Hz. (Unplanned Outage)  [WEBSMS],CLUZ,outage,plant
2022-09-14 9:57:00 PM,"[NSO Update] Mindanao Grid-09/14/2022 17:50: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=2639MW, PK=2019MW, RR=59MW, NetOpMargin: EVE=561 Highest Unit O/L: GNPK @ 138MW Derated Plant: MCC @100MW, MCO @270MW, MPC @40MW, MA1 @30MW, MA2 @50MW, AG1 @55MW, AG2 @70MW, AG4 @147MW, AG5 @40MW, AG6 @126MW, AG7 @41MW, PG4 @134MW [WEBSMS]",CMIN,other,plant
2022-09-14 8:14:44 PM,"[NSO Update] Luzon Grid-09/14/2022 17:46: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=13243MW, PK=10252MW, RR=346MW, NetOpMargin: EVE=2645 Highest Unit O/L: GNPD 1 & 2 @ 668MW Derated Plant: GMEC 2 @ 285MW, San Gabriel @ 300MW, SLTEC 2 @ 118MW [WEBSMS]",CLUZ,other,plant
2022-09-14 8:14:43 PM,Luzon Grid-09/14/2022 17:46: Bay-Makban Plant B 230kV Line 2 restored at 1745H. (Planned Outage)  [WEBSMS],CLUZ,restoration,line
2022-09-14 8:14:38 PM,"[NSO Update] Visayas Grid-09/14/2022 17:48: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=2513MW, PK=2106MW, RR=33MW, NetOpMargin: EVE=374 Highest Unit O/L: THVI @ 169MW Derated Plant: TPC-Thermal @82MW, Leyte A (total) @333MW, PGPP1 @75MW, PGPP2 @38MW [WEBSMS]",CVIS,other,plant
2022-09-14 1:20:09 PM,"[NSO Update] Mindanao Grid-09/14/2022 13:10: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=2691MW, PK=2188MW, RR=59MW, NetOpMargin: PM=444, EVE=556 Highest Unit O/L: GNPK @ 138MW Derated Plant: MCC @100MW, MCO @270MW, MPC @40MW, MA1 @30MW, MA2 @50MW, AG1 @55MW, AG2 @70MW, AG4 @147MW, AG5 @40MW, AG6 @126MW, AG7 @41MW, PG4 @134MW [WEBSMS]",CMIN,other,plant
2022-09-14 1:06:17 PM,"[NSO Update] Visayas Grid-09/14/2022 13:01: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=2723MW, PK=2273MW, RR=33MW, NetOpMargin: PM=417, EVE=353 Highest Unit O/L: THVI @ 169MW Derated Plant: TPC-Thermal @82MW, Leyte A (total) @333MW, PGPP1 @75MW [WEBSMS]",CVIS,other,plant
2022-09-14 12:58:47 PM,"[NSO Update] Luzon Grid-09/14/2022 12:50: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=13697MW, PK=10857MW, RR=429MW, NetOpMargin: PM=2412, EVE=2649 Highest Unit O/L: GNPD @ 668MW Derated Plant: GMEC 2 @ 285MW, SLTEC 2 @ 118MW, SAN GABRIEL @ 330MW [WEBSMS]",CLUZ,other,plant
2022-09-14 7:06:27 AM,Luzon Grid-09/14/2022 07:00: Bay-Makban Plant B 230kV Line 2 de-energized at 0657H. (Planned Outage)  [WEBSMS],CLUZ,outage,line
2022-09-14 6:12:47 AM,"[NSO Update] Luzon Grid-09/14/2022 06:09: GRID UPDATE AS OF 6:00 AM System Condition: NORMAL CAP=13833MW, PK=10804MW, RR=425MW, NetOpMargin: AM=2604, PM=2410, EVE=2552 Highest Unit O/L: GNPD U1&U2 @668MW Derated Plant: GMEC 2 @285MW [WEBSMS]",CLUZ,other,plant
2022-09-14 4:32:41 AM,[NSO Update] Luzon Grid-09/14/2022 04:23: Weather Update: Southwest Monsoon affecting the western sections of Southern Luzon and Visayas.  [WEBSMS],CLUZ,other,weather
2022-09-14 4:28:34 AM,[NSO Update] Visayas Grid-09/14/2022 04:24: Weather Update: Southwest Monsoon affecting the western sections of Southern Luzon and Visayas.  [WEBSMS],CVIS,other,weather
2022-09-14 3:29:13 AM,Luzon Grid-09/14/2022 03:21: Taytay (Dolores) - Pinagbuhatan 115kV Line restored at 0320H (Planned Outage)  [WEBSMS],CLUZ,restoration,line
2022-09-14 1:16:17 AM,"Visayas Grid-09/14/2022 01:09: KSPC unit# 2 on emergency cut-out @0056H, possible tube leak.  [WEBSMS]",CVIS,outage,plant
2022-09-14 1:12:35 AM,Luzon Grid-09/14/2022 01:07: Taytay (Dolores) - Pinagbuhatan 115kV Line de-energized at 0103H (Planned Outage)  [WEBSMS],CLUZ,outage,line
2022-09-13 10:43:13 PM,"[NSO Update] Visayas Grid-09/13/2022 17:50: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=2538MW, PK=2130MW, RR=33MW, NetOpMargin: EVE=375 Highest Unit O/L: THVI U1&U2 @169MW Derated Plant: TPC-Thermal @82MW, EDC Total @333MW, PGPP1 @75MW, PGPP2 @38MW [WEBSMS]",CVIS,other,plant
2022-09-13 10:43:11 PM,"Visayas Grid-09/13/2022 17:16: Daanbantayan SS 69KV Lanao fdr energized at 1713H, with clearance from customer Cebeco 2.  [WEBSMS]",CVIS,other,plant
2022-09-13 10:43:10 PM,"Visayas Grid-09/13/2022 17:07: Daanbantayan SS 69KV Lanao fdr tripped at 1701H, load 20.7MW indication overcurrent phase CN, customer owned line Cebeco 2.  [WEBSMS]",CVIS,outage,plant
2022-09-13 10:43:08 PM,"[NSO Update] Visayas Grid-09/13/2022 13:06: GRID UPDATE AS OF 1:00 PM System Condition: NORMAL CAP=2713MW, PK=2246MW, RR=33MW, NetOpMargin: PM=434, EVE=392 Highest Unit O/L: THVI @ 169MW Derated Plant: TPC-Thermal @82MW, Leyte A (total) @333MW, PGPP1 @75MW, PGPP2 @38MW [WEBSMS]",CVIS,other,plant
2022-09-13 6:05:06 PM,"[NSO Update] Luzon Grid-09/13/2022 17:44: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=13021MW, PK=10101MW, RR=375MW, NetOpMargin: EVE=2545 Highest Unit O/L: GNPD U1&U2 @668MW Derated Plant: GMEC 1 @150MW, GMEC 2 @285MW, MSLC 3 @210MW [WEBSMS]",CLUZ,other,plant
2022-09-13 6:05:02 PM,"[NSO Update] Mindanao Grid-09/13/2022 17:49: GRID UPDATE AS OF 6:00 PM System Condition: NORMAL CAP=2501MW, PK=2068MW, RR=59MW, NetOpMargin: EVE=374 Highest Unit O/L: GNPK U2 @138MW Derated Plant: MCC @100MW, MCO @270MW, MPC @40MW, MA1 @28MW, MA2 @50MW, AG1 @55MW, AG2 @70MW, AG4 @147MW, AG5 @40MW, AG6 @130MW, AG7 @41MW, PG4 @134MW [WEBSMS]",CMIN,other,plant
